uid,name,bannedOnFlea,haveMarketData,tags/0,shortName,price,basePrice,avg24hPrice,avg7daysPrice,traderName,traderPrice,traderPriceCur,traderPriceRub,updated,slots,diff24h,diff7days,icon,link,wikiLink,img,imgBig,bsgId,isFunctional,reference,tags/1,tags/2
b38b40ba-dd82-4985-850d-835c46274c9d,P226 Trijicon RMR mount,false,true,Weapon_parts,RM50,10000,4479,9989,9021,Mechanic,2508,₽,2508,2022-10-11T20:12:26.993Z,1,0.11,10.85,https://cdn.tarkov-market.app/images/items/trijicon_rmr_mount_for_a_sig-sauer_pistols_sm.png,https://tarkov-market.com/item/trijicon_rmr_mount_for_a_sig-sauer_pistols,https://escapefromtarkov.fandom.com/wiki/P226_Trijicon_RMR_mount,https://cdn.tarkov-market.app/images/items/trijicon_rmr_mount_for_a_sig-sauer_pistols_sm.png,https://cdn.tarkov-market.app/images/items/trijicon_rmr_mount_for_a_sig-sauer_pistols_lg.png,5a32aa0cc4a28232996e405f,true,https://www.patreon.com/tarkov_market,Mounts,
84d23063-0431-451e-9365-0ff43f6f42f5,SVD SAG low profile sidemount,false,true,Weapon_parts,SVD Low,30000,9100,30878,45484,Mechanic,5096,₽,5096,2022-10-11T19:13:45.103Z,1,-2.84,-34.04,https://cdn.tarkov-market.app/images/items/svd_low_sidemount_sm.png,https://tarkov-market.com/item/svd_low_sidemount,https://escapefromtarkov.fandom.com/wiki/SVD_SAG_low_profile_sidemount,https://cdn.tarkov-market.app/images/items/svd_low_sidemount_sm.png,https://cdn.tarkov-market.app/images/items/svd_low_sidemount_lg.png,5dff8db859400025ea5150d4,true,https://www.patreon.com/tarkov_market,Mounts,
ea536ce9-f498-41bf-8fdd-fa8b4322f4f9,M14 Leapers UTG 4-Point Locking Deluxe mount,false,true,Weapon_parts,UTG 4p,90000,9811,126255,91581,Mechanic,5494,₽,5494,2022-10-11T20:22:18.164Z,1,-28.72,-1.73,https://cdn.tarkov-market.app/images/items/m14_utg_4_point_locking_deluxe_mount_sm.png,https://tarkov-market.com/item/m14_utg_4_point_locking_deluxe_mount,https://escapefromtarkov.fandom.com/wiki/M14_Leapers_UTG_4-Point_Locking_Deluxe_mount,https://cdn.tarkov-market.app/images/items/m14_utg_4_point_locking_deluxe_mount_sm.png,https://cdn.tarkov-market.app/images/items/m14_utg_4_point_locking_deluxe_mount_lg.png,5addbfef5acfc400185c2857,true,https://www.patreon.com/tarkov_market,Mounts,
a7fbb602-40e2-42b0-9412-9345576a919c,SR-1MP quad rail mount,false,true,Weapon_parts,SR-1MP 4x,30000,8748,15750,24375,Mechanic,4899,₽,4899,2022-10-11T20:19:26.457Z,1,90.48,23.08,https://cdn.tarkov-market.app/images/items/sr1mp_quad_rail_mount_sm.png,https://tarkov-market.com/item/sr1mp_quad_rail_mount,https://escapefromtarkov.fandom.com/wiki/SR-1MP_quad_rail_mount,https://cdn.tarkov-market.app/images/items/sr1mp_quad_rail_mount_sm.png,https://cdn.tarkov-market.app/images/items/sr1mp_quad_rail_mount_lg.png,5a27bad7c4a282000b15184b,true,https://www.patreon.com/tarkov_market,Mounts,
9880a8a9-cc42-4f25-a8be-b4dd2a691769,HK MP5 MFI HK universal low profile scope mount,false,true,Weapon_parts,MFI HK,33333,7607,24352,28007,Mechanic,4260,₽,4260,2022-10-11T15:51:36.994Z,1,36.88,19.02,https://cdn.tarkov-market.app/images/items/mfi_hk_universal_low_profile_scope_mount_sm.png,https://tarkov-market.com/item/mfi_hk_universal_low_profile_scope_mount,https://escapefromtarkov.fandom.com/wiki/HK_MP5_MFI_HK_universal_low_profile_scope_mount,https://cdn.tarkov-market.app/images/items/mfi_hk_universal_low_profile_scope_mount_sm.png,https://cdn.tarkov-market.app/images/items/mfi_hk_universal_low_profile_scope_mount_lg.png,5926dad986f7741f82604363,true,https://www.patreon.com/tarkov_market,Mounts,
beba8d05-e5b0-491f-9f32-58f4583ecaaf,"Zenit B-13V ""Klassika"" dovetail rail platform",false,true,Weapon_parts,B-13V,16000,7600,28123,23383,Mechanic,4256,₽,4256,2022-10-11T20:58:53.968Z,1,-43.11,-31.57,https://cdn.tarkov-market.app/images/items/b-13v_rail_platform_above_reciever_classic_sm.png,https://tarkov-market.com/item/b-13v_rail_platform_above_reciever_classic,https://escapefromtarkov.fandom.com/wiki/Zenit_B-13V_%22Klassika%22_dovetail_rail_platform,https://cdn.tarkov-market.app/images/items/b-13v_rail_platform_above_reciever_classic_sm.png,https://cdn.tarkov-market.app/images/items/b-13v_rail_platform_above_reciever_classic_lg.png,5c90c3622e221601da359851,true,https://www.patreon.com/tarkov_market,Mounts,
152f1228-1c4f-4bfe-9a01-f622bf13739e,JP Enterprises Flat-Top 30mm ring scope mount,false,true,Weapon_parts,JP 30mm,29999,9294,26468,29500,Mechanic,5205,₽,5205,2022-10-11T18:14:37.378Z,2,13.34,1.69,https://cdn.tarkov-market.app/images/items/30mm_ring-mount_made_by_jp_sm.png,https://tarkov-market.com/item/30mm_ring-mount_made_by_jp,https://escapefromtarkov.fandom.com/wiki/JP_Enterprises_Flat-Top_30mm_ring_scope_mount,https://cdn.tarkov-market.app/images/items/30mm_ring-mount_made_by_jp_sm.png,https://cdn.tarkov-market.app/images/items/30mm_ring-mount_made_by_jp_lg.png,5a37ca54c4a282000d72296a,true,https://www.patreon.com/tarkov_market,Mounts,
7235dfed-154e-4418-99f8-3753d8dca5ea,"Zenit B-13 ""Klassika"" dovetail rail platform",false,true,Weapon_parts,B-13,16555,7800,20270,18650,Mechanic,4368,₽,4368,2022-10-11T21:17:35.708Z,1,-18.33,-11.23,https://cdn.tarkov-market.app/images/items/b-13_rail_platform_sm.png,https://tarkov-market.com/item/b-13_rail_platform,https://escapefromtarkov.fandom.com/wiki/Zenit_B-13_%22Klassika%22_dovetail_rail_platform,https://cdn.tarkov-market.app/images/items/b-13_rail_platform_sm.png,https://cdn.tarkov-market.app/images/items/b-13_rail_platform_lg.png,5c61a40d2e2216001403158d,true,https://www.patreon.com/tarkov_market,Mounts,
64b9b240-9332-430d-8b31-80318b5bd347,Trijicon RMR mount for ACOG scopes,false,true,Weapon_parts,RM35,39881,6182,32441,34016,Mechanic,3462,₽,3462,2022-10-10T22:24:34.766Z,1,22.93,17.24,https://cdn.tarkov-market.app/images/items/trijicon_rmr_mount_for_acog_scopes_sm.png,https://tarkov-market.com/item/trijicon_rmr_mount_for_acog_scopes,https://escapefromtarkov.gamepedia.com/Trijicon_RMR_mount_for_ACOG_scopes,https://cdn.tarkov-market.app/images/items/trijicon_rmr_mount_for_acog_scopes_sm.png,https://cdn.tarkov-market.app/images/items/trijicon_rmr_mount_for_acog_scopes_lg.png,5a33bab6c4a28200741e22f8,true,https://www.patreon.com/tarkov_market,Mounts,
90569e89-06f3-47bd-bca6-7a9c363f45be,SKS Leapers UTG SOCOM rail mount,false,true,Weapon_parts,SKS SOCOM,12500,11969,20888,16596,Mechanic,6703,₽,6703,2022-10-11T20:18:19.701Z,2,-40.16,-24.68,https://cdn.tarkov-market.app/images/items/utg_sks_socom_rail_mount_sm.png,https://tarkov-market.com/item/utg_sks_socom_rail_mount,https://escapefromtarkov.fandom.com/wiki/SKS_Leapers_UTG_SOCOM_rail_mount,https://cdn.tarkov-market.app/images/items/utg_sks_socom_rail_mount_sm.png,https://cdn.tarkov-market.app/images/items/utg_sks_socom_rail_mount_lg.png,593d1fa786f7746da62d61ac,true,https://www.patreon.com/tarkov_market,Mounts,
4bdf8399-3aec-4285-84eb-da12c4458b60,UNV DLOC-IRD sight mount,false,true,Weapon_parts,DLOC-IRD,84000,6256,76480,76691,Mechanic,3503,₽,3503,2022-10-11T18:29:44.928Z,1,9.83,9.53,https://cdn.tarkov-market.app/images/items/unv_dloc-ird_mount_for_sights_sm.png,https://tarkov-market.com/item/unv_dloc-ird_mount_for_sights,https://escapefromtarkov.fandom.com/wiki/UNV_DLOC-IRD_sight_mount,https://cdn.tarkov-market.app/images/items/unv_dloc-ird_mount_for_sights_sm.png,https://cdn.tarkov-market.app/images/items/unv_dloc-ird_mount_for_sights_lg.png,5a1ead28fcdbcb001912fa9f,true,https://www.patreon.com/tarkov_market,Mounts,
4414f16e-ea6a-4fdb-863d-f5d07469a039,Trijicon TA51 sight mount,false,true,Weapon_parts,TA51,22999,4268,27611,33617,Mechanic,2390,₽,2390,2022-10-11T02:40:42.605Z,1,-16.7,-31.59,https://cdn.tarkov-market.app/images/items/ta51_mount_for_sights_sm.png,https://tarkov-market.com/item/ta51_mount_for_sights,https://escapefromtarkov.fandom.com/wiki/Trijicon_TA51_sight_mount,https://cdn.tarkov-market.app/images/items/ta51_mount_for_sights_sm.png,https://cdn.tarkov-market.app/images/items/ta51_mount_for_sights_lg.png,59db7eed86f77461f8380365,true,https://www.patreon.com/tarkov_market,Mounts,
a6f8ef49-a84d-4c92-bddd-9e48508e9710,Burris AR-P.E.P.R. 30mm ring scope mount,false,true,Weapon_parts,AR-PEPR 30mm,18000,9588,28465,30234,Mechanic,5369,₽,5369,2022-10-11T20:19:40.695Z,2,-36.76,-40.46,https://cdn.tarkov-market.app/images/items/30mm_ring-mount_ar-_p.e.p.r._made_by_burris_sm.png,https://tarkov-market.com/item/30mm_ring-mount_ar-_p.e.p.r._made_by_burris,https://escapefromtarkov.fandom.com/wiki/Burris_AR-P.E.P.R._30mm_ring_scope_mount,https://cdn.tarkov-market.app/images/items/30mm_ring-mount_ar-_p.e.p.r._made_by_burris_sm.png,https://cdn.tarkov-market.app/images/items/30mm_ring-mount_ar-_p.e.p.r._made_by_burris_lg.png,5b2389515acfc4771e1be0c0,true,https://www.patreon.com/tarkov_market,Mounts,
a8a2b9ce-8839-4bfe-8702-a702e2d8b799,VSS/VAL TOZ 6P29M mount,false,true,Weapon_parts,6P29M,20000,7544,58872,66147,Mechanic,4225,₽,4225,2022-10-11T19:08:28.308Z,1,-66.03,-69.76,https://cdn.tarkov-market.app/images/items/toz_6p29m_mount_sm.png,https://tarkov-market.com/item/toz_6p29m_mount,https://escapefromtarkov.fandom.com/wiki/VSS/VAL_TOZ_6P29M_mount,https://cdn.tarkov-market.app/images/items/toz_6p29m_mount_sm.png,https://cdn.tarkov-market.app/images/items/toz_6p29m_mount_lg.png,59eb7ebe86f7740b373438ce,true,https://www.patreon.com/tarkov_market,Mounts,
68383135-6cc6-45d0-817e-e646e316bf88,UM Tactical UM3 pistol sight mount,false,true,Weapon_parts,UM3,29999,5620,40830,31171,Mechanic,3147,₽,3147,2022-10-11T17:34:49.164Z,1,-26.53,-3.76,https://cdn.tarkov-market.app/images/items/um_tactical_um3_sight_mount_sm.png,https://tarkov-market.com/item/um_tactical_um3_sight_mount,https://escapefromtarkov.fandom.com/wiki/UM_Tactical_UM3_pistol_sight_mount,https://cdn.tarkov-market.app/images/items/um_tactical_um3_sight_mount_sm.png,https://cdn.tarkov-market.app/images/items/um_tactical_um3_sight_mount_lg.png,5a7b4900e899ef197b331a2a,true,https://www.patreon.com/tarkov_market,Mounts,
bffbe072-d644-4bdb-a06e-9d1d9b7c62fa,Nightforce Magmount 34mm ring scope mount,false,true,Weapon_parts,NF 34mm,12500,9509,17952,18607,Mechanic,5325,₽,5325,2022-10-11T21:10:26.223Z,2,-30.37,-32.82,https://cdn.tarkov-market.app/images/items/34mm_one_piece_magmount_made_by_nightforce_sm.png,https://tarkov-market.com/item/34mm_one_piece_magmount_made_by_nightforce,https://escapefromtarkov.fandom.com/wiki/Nightforce_Magmount_34mm_ring_scope_mount,https://cdn.tarkov-market.app/images/items/34mm_one_piece_magmount_made_by_nightforce_sm.png,https://cdn.tarkov-market.app/images/items/34mm_one_piece_magmount_made_by_nightforce_lg.png,5aa66a9be5b5b0214e506e89,true,https://www.patreon.com/tarkov_market,Mounts,
e70c2a6a-a1b4-42ce-8fbc-64529778ea71,Glock Aimtech Tiger Shark sight mount,false,true,Weapon_parts,G TShark,12345,4047,43792,31114,Mechanic,2266,₽,2266,2022-10-11T16:50:25.139Z,1,-71.81,-60.32,https://cdn.tarkov-market.app/images/items/aimtech_tiger_shark_sm.png,https://tarkov-market.com/item/aimtech_tiger_shark,https://escapefromtarkov.fandom.com/wiki/Glock_Aimtech_Tiger_Shark_sight_mount,https://cdn.tarkov-market.app/images/items/aimtech_tiger_shark_sm.png,https://cdn.tarkov-market.app/images/items/aimtech_tiger_shark_lg.png,5a7ad55551dfba0015068f42,true,https://www.patreon.com/tarkov_market,Mounts,
002edb8c-4d68-4300-bbf5-ba7591f6d990,Hexagon short length rail,false,true,Weapon_parts,HEX short,15000,1108,21367,19429,Mechanic,620,₽,620,2022-10-11T20:57:51.941Z,1,-29.8,-22.8,https://cdn.tarkov-market.app/images/items/short_length_rail_for_hexagon_sm.png,https://tarkov-market.com/item/short_length_rail_for_hexagon,https://escapefromtarkov.fandom.com/wiki/Hexagon_short_length_rail,https://cdn.tarkov-market.app/images/items/short_length_rail_for_hexagon_sm.png,https://cdn.tarkov-market.app/images/items/short_length_rail_for_hexagon_lg.png,5b800ed086f7747baf6e2f9e,true,https://www.patreon.com/tarkov_market,Mounts,
63bd624d-7388-4e93-a92b-2fb34aacbdad,VSS/VAL Zenit B-3 mount combo,false,true,Weapon_parts,B-3,11999,5495,10857,11455,Mechanic,3077,₽,3077,2022-10-11T21:04:02.161Z,1,10.52,4.75,https://cdn.tarkov-market.app/images/items/b-3_mount_combo_sm.png,https://tarkov-market.com/item/b-3_mount_combo,https://escapefromtarkov.fandom.com/wiki/VSS/VAL_Zenit_B-3_mount_combo,https://cdn.tarkov-market.app/images/items/b-3_mount_combo_sm.png,https://cdn.tarkov-market.app/images/items/b-3_mount_combo_lg.png,5a9fc7e6a2750c0032157184,true,https://www.patreon.com/tarkov_market,Mounts,
5cbec502-7b9a-41eb-b177-22a8544a799d,VSS/VAL Zenit B-3 ring mount,false,true,Weapon_parts,B-3,13990,2752,19646,17430,Mechanic,1541,₽,1541,2022-10-11T20:14:48.865Z,1,-28.79,-19.74,https://cdn.tarkov-market.app/images/items/b-3_mount_sm.png,https://tarkov-market.com/item/b-3_mount,https://escapefromtarkov.fandom.com/wiki/VSS/VAL_Zenit_B-3_ring_mount,https://cdn.tarkov-market.app/images/items/b-3_mount_sm.png,https://cdn.tarkov-market.app/images/items/b-3_mount_lg.png,57a3459f245977764a01f703,true,https://www.patreon.com/tarkov_market,Mounts,
94057667-7c78-4844-a72a-101a796e0162,M14 Vltor CASV-14 rail system,false,true,Weapon_parts,M14 CASV-14,11900,10147,15485,13544,Mechanic,5682,₽,5682,2022-10-11T21:00:47.667Z,2,-23.15,-12.14,https://cdn.tarkov-market.app/images/items/casv_14_mount_for_m14_sm.png,https://tarkov-market.com/item/casv_14_mount_for_m14,https://escapefromtarkov.fandom.com/wiki/M14_Vltor_CASV-14_rail_system,https://cdn.tarkov-market.app/images/items/casv_14_mount_for_m14_sm.png,https://cdn.tarkov-market.app/images/items/casv_14_mount_for_m14_lg.png,5addc00b5acfc4001669f144,true,https://www.patreon.com/tarkov_market,Mounts,
744d616a-01f8-4fa3-8b93-5e9691a3c2a7,OP-SKS dovetail mount,false,true,Weapon_parts,OPSKS DT,12000,6017,12352,13819,Mechanic,3370,₽,3370,2022-10-11T12:27:47.824Z,1,-2.85,-13.16,https://cdn.tarkov-market.app/images/items/dovetail_op-sks_mount._sm.png,https://tarkov-market.com/item/dovetail_op-sks_mount.,https://escapefromtarkov.fandom.com/wiki/OP-SKS_dovetail_mount,https://cdn.tarkov-market.app/images/items/dovetail_op-sks_mount._sm.png,https://cdn.tarkov-market.app/images/items/dovetail_op-sks_mount._lg.png,587e08ee245977446b4410cf,true,https://www.patreon.com/tarkov_market,Mounts,
d6123e01-bad6-4a86-a501-7414d38908ac,Aimpoint Micro Standard Mount,false,true,Weapon_parts,AMM,6999,2451,11045,10522,Mechanic,1373,₽,1373,2022-10-11T20:33:36.846Z,1,-36.63,-33.48,https://cdn.tarkov-market.app/images/items/aimpoint_mount_for_the_sights_of_micro_series_sm.png,https://tarkov-market.com/item/aimpoint_mount_for_the_sights_of_micro_series,https://escapefromtarkov.fandom.com/wiki/Aimpoint_Micro_Standard_Mount,https://cdn.tarkov-market.app/images/items/aimpoint_mount_for_the_sights_of_micro_series_sm.png,https://cdn.tarkov-market.app/images/items/aimpoint_mount_for_the_sights_of_micro_series_lg.png,58d39d3d86f77445bb794ae7,true,https://www.patreon.com/tarkov_market,Mounts,
dbbc4660-103c-4aa1-bda9-eed3cb61efc2,ORSIS T-5000M medium length rail,false,true,Weapon_parts,ORSIS med.,12111,1033,11220,10628,Mechanic,578,₽,578,2022-10-11T20:49:05.949Z,1,7.94,13.95,https://cdn.tarkov-market.app/images/items/orsis_medium_lenght_rail_sm.png,https://tarkov-market.com/item/orsis_medium_lenght_rail,https://escapefromtarkov.fandom.com/wiki/ORSIS_T-5000M_medium_length_rail,https://cdn.tarkov-market.app/images/items/orsis_medium_lenght_rail_sm.png,https://cdn.tarkov-market.app/images/items/orsis_medium_lenght_rail_lg.png,5df35eb2b11454561e3923e2,true,https://www.patreon.com/tarkov_market,Mounts,
b3d13007-357b-4880-b6d1-28fab43211e5,Mosin Rifle Arbalet Patriot K+W rail mount,false,true,Weapon_parts,Patriot K+W,8999,2450,17216,18384,Mechanic,1372,₽,1372,2022-10-11T20:18:58.342Z,1,-47.73,-51.05,https://cdn.tarkov-market.app/images/items/arbalet_patriot_k%2Bw_mount_sm.png,https://tarkov-market.com/item/arbalet_patriot_k+w_mount,https://escapefromtarkov.fandom.com/wiki/Mosin_Rifle_Arbalet_Patriot_K%2BW_rail_mount,https://cdn.tarkov-market.app/images/items/arbalet_patriot_k%2Bw_mount_sm.png,https://cdn.tarkov-market.app/images/items/arbalet_patriot_k%2Bw_mount_lg.png,5d024f5cd7ad1a04a067e91a,true,https://www.patreon.com/tarkov_market,Mounts,
33f8ee20-3b83-4417-b79d-c8ca5d9d3a14,Axion Kobra dovetail mount,false,true,Weapon_parts,Kobra,7800,5302,7889,8180,Mechanic,2969,₽,2969,2022-10-11T21:14:34.839Z,1,-1.13,-4.65,https://cdn.tarkov-market.app/images/items/axion_cobra_mount_sm.png,https://tarkov-market.com/item/axion_cobra_mount,https://escapefromtarkov.fandom.com/wiki/Axion_Kobra_dovetail_mount,https://cdn.tarkov-market.app/images/items/axion_cobra_mount_sm.png,https://cdn.tarkov-market.app/images/items/axion_cobra_mount_lg.png,591ee00d86f774592f7b841e,true,https://www.patreon.com/tarkov_market,Mounts,
1c9fdd6c-9a94-4d00-a366-419e804264bd,M870 Mesa Tactical magazine clamp,false,true,Weapon_parts,MT Clamp,14888,4277,12611,10768,Mechanic,2395,₽,2395,2022-10-11T19:39:29.762Z,1,18.06,38.26,https://cdn.tarkov-market.app/images/items/mesa_tactical_magazine_clamp_for_m870_sm.png,https://tarkov-market.com/item/mesa_tactical_magazine_clamp_for_m870,https://escapefromtarkov.fandom.com/wiki/M870_Mesa_Tactical_magazine_clamp,https://cdn.tarkov-market.app/images/items/mesa_tactical_magazine_clamp_for_m870_sm.png,https://cdn.tarkov-market.app/images/items/mesa_tactical_magazine_clamp_for_m870_lg.png,5a789261c5856700186c65d3,true,https://www.patreon.com/tarkov_market,Mounts,
6e8c597f-ed7c-4ab5-80a7-8089608637d9,SVDS Upper Band,false,true,Weapon_parts,SVDS LB,50000,5588,50000,32362,Mechanic,3129,₽,3129,2022-10-11T18:08:18.653Z,1,0,54.5,https://cdn.tarkov-market.app/images/items/svds_upper_band_sm.png,https://tarkov-market.com/item/svds_upper_band,https://escapefromtarkov.gamepedia.com/SVDS_Upper_Band,https://cdn.tarkov-market.app/images/items/svds_upper_band_sm.png,https://cdn.tarkov-market.app/images/items/svds_upper_band_lg.png,5c471c2d2e22164bef5d077f,true,https://www.patreon.com/tarkov_market,Mounts,
8b2b1a1a-7bab-47ba-9a6e-43ad3fd35406,IEA Mil-Optics KH/F 34mm one-piece magmount,false,true,Weapon_parts,KH/F 34mm,36420,8500,27213,31319,Mechanic,4760,₽,4760,2022-10-11T21:08:55.593Z,2,33.83,16.29,https://cdn.tarkov-market.app/images/items/34mm_one_piece_magmount_made_by_i-e-a_mil_optics_sm.png,https://tarkov-market.com/item/34mm_one_piece_magmount_made_by_i-e-a_mil_optics,https://escapefromtarkov.fandom.com/wiki/IEA_Mil-Optics_KH/F_34mm_one-piece_magmount,https://cdn.tarkov-market.app/images/items/34mm_one_piece_magmount_made_by_i-e-a_mil_optics_sm.png,https://cdn.tarkov-market.app/images/items/34mm_one_piece_magmount_made_by_i-e-a_mil_optics_lg.png,5c86592b2e2216000e69e77c,true,https://www.patreon.com/tarkov_market,Mounts,
6057daa1-602b-49ce-aa1e-ac40ee285368,Glock Aimtech mount base,false,true,Weapon_parts,G AT base,13555,4044,17459,17326,Mechanic,2265,₽,2265,2022-10-11T21:09:09.835Z,1,-22.36,-21.76,https://cdn.tarkov-market.app/images/items/aimtech_glock_base_sm.png,https://tarkov-market.com/item/aimtech_glock_base,https://escapefromtarkov.fandom.com/wiki/Glock_Aimtech_mount_base,https://cdn.tarkov-market.app/images/items/aimtech_glock_base_sm.png,https://cdn.tarkov-market.app/images/items/aimtech_glock_base_lg.png,5a7ad4af51dfba0013379717,true,https://www.patreon.com/tarkov_market,Mounts,
75201dbb-3c2d-4032-b48a-4401d9b002f0,SR-1MP sound suppressor mount,false,true,Weapon_parts,SR-1MP mount,10000,2766,10000,20990,Mechanic,1549,₽,1549,2022-10-11T06:20:24.785Z,1,0,-52.36,https://cdn.tarkov-market.app/images/items/sr1mp_silencer_mount_sm.png,https://tarkov-market.com/item/sr1mp_silencer_mount,https://escapefromtarkov.fandom.com/wiki/SR-1MP_sound_suppressor_mount,https://cdn.tarkov-market.app/images/items/sr1mp_silencer_mount_sm.png,https://cdn.tarkov-market.app/images/items/sr1mp_silencer_mount_lg.png,5a27b3d0c4a282000d721ec1,true,https://www.patreon.com/tarkov_market,Mounts,
2ee3e0af-0bd4-4e56-9d64-1b27be446799,Aimpoint Standard Spacer,false,true,Weapon_parts,SS,7000,2203,9069,9606,Mechanic,1234,₽,1234,2022-10-11T21:16:50.111Z,1,-22.81,-27.13,https://cdn.tarkov-market.app/images/items/standart_spacer_for_aimpont_sight_sm.png,https://tarkov-market.com/item/standart_spacer_for_aimpont_sight,https://escapefromtarkov.fandom.com/wiki/Aimpoint_Standard_Spacer,https://cdn.tarkov-market.app/images/items/standart_spacer_for_aimpont_sight_sm.png,https://cdn.tarkov-market.app/images/items/standart_spacer_for_aimpont_sight_lg.png,5c7d560b2e22160bc12c6139,true,https://www.patreon.com/tarkov_market,Mounts,
47665d28-2deb-4bc8-8ddf-0e84cc0eba54,VOMZ Pilad 043-02 dovetail mount,false,true,Weapon_parts,043-02,11555,5118,14994,14597,Mechanic,2866,₽,2866,2022-10-11T20:06:57.231Z,1,-22.94,-20.84,https://cdn.tarkov-market.app/images/items/pilad_043-02_mount_sm.png,https://tarkov-market.com/item/pilad_043-02_mount,https://escapefromtarkov.fandom.com/wiki/VOMZ_Pilad_043-02_dovetail_mount,https://cdn.tarkov-market.app/images/items/pilad_043-02_mount_sm.png,https://cdn.tarkov-market.app/images/items/pilad_043-02_mount_lg.png,57acb6222459771ec34b5cb0,true,https://www.patreon.com/tarkov_market,Mounts,
2e1a03bc-3f7c-40d1-8395-4b4f11de3100,"M14 Amega ""Mini Scout Mount"" system",false,true,Weapon_parts,M14 MSM,11888,7204,13289,11621,Mechanic,4034,₽,4034,2022-10-11T21:13:15.874Z,2,-10.54,2.3,https://cdn.tarkov-market.app/images/items/m14_mini_scout_mount_sm.png,https://tarkov-market.com/item/m14_mini_scout_mount,https://escapefromtarkov.fandom.com/wiki/M14_Amega_%22Mini_Scout_Mount%22_system,https://cdn.tarkov-market.app/images/items/m14_mini_scout_mount_sm.png,https://cdn.tarkov-market.app/images/items/m14_mini_scout_mount_lg.png,5addbfd15acfc40015621bde,true,https://www.patreon.com/tarkov_market,Mounts,
2139f1d1-f2db-43a0-9e72-4a688234b62f,Mosin Rifle AIM Sports MNG rail mount,false,true,Weapon_parts,Mosin MNG,11123,1811,13986,13023,Mechanic,1014,₽,1014,2022-10-11T20:38:30.640Z,1,-20.47,-14.59,https://cdn.tarkov-market.app/images/items/aim_sports_mng_rail_for_mosin_rifle_sm.png,https://tarkov-market.com/item/aim_sports_mng_rail_for_mosin_rifle,https://escapefromtarkov.fandom.com/wiki/Mosin_Rifle_AIM_Sports_MNG_rail_mount,https://cdn.tarkov-market.app/images/items/aim_sports_mng_rail_for_mosin_rifle_sm.png,https://cdn.tarkov-market.app/images/items/aim_sports_mng_rail_for_mosin_rifle_lg.png,5bc5a372d4351e44f824d17f,true,https://www.patreon.com/tarkov_market,Mounts,
d185fb14-2876-4965-8435-7dffff30132d,P226 Bridge sight mount,false,true,Weapon_parts,P226 Bridge,15555,3811,14324,15899,Mechanic,2134,₽,2134,2022-10-11T19:05:47.811Z,1,8.59,-2.16,https://cdn.tarkov-market.app/images/items/bridge_sight_mount_for_p226_sm.png,https://tarkov-market.com/item/bridge_sight_mount_for_p226,https://escapefromtarkov.fandom.com/wiki/P226_Bridge_sight_mount,https://cdn.tarkov-market.app/images/items/bridge_sight_mount_for_p226_sm.png,https://cdn.tarkov-market.app/images/items/bridge_sight_mount_for_p226_lg.png,5b3a08b25acfc4001754880c,true,https://www.patreon.com/tarkov_market,Mounts,
697c06db-0909-4792-8d10-1fc511c24ab3,SIG Sauer ROMEO sight mount,false,true,Weapon_parts,ROMEO,7000,1861,9531,9415,Mechanic,1042,₽,1042,2022-10-11T20:19:12.579Z,1,-26.56,-25.65,https://cdn.tarkov-market.app/images/items/sig_sauer_mount_for_the_sights_of_romeo_series._sm.png,https://tarkov-market.com/item/sig_sauer_mount_for_the_sights_of_romeo_series.,https://escapefromtarkov.fandom.com/wiki/SIG_Sauer_ROMEO_sight_mount,https://cdn.tarkov-market.app/images/items/sig_sauer_mount_for_the_sights_of_romeo_series._sm.png,https://cdn.tarkov-market.app/images/items/sig_sauer_mount_for_the_sights_of_romeo_series._lg.png,5b31163c5acfc400153b71cb,true,https://www.patreon.com/tarkov_market,Mounts,
c892f09f-c575-404b-87b4-3008651e3e56,Aimpoint LRP mount for CompM4 sights,false,true,Weapon_parts,LRP,11111,2400,12692,11663,Mechanic,1344,₽,1344,2022-10-11T21:01:52.858Z,1,-12.46,-4.73,https://cdn.tarkov-market.app/images/items/aimpoint_lrp_mount_for_comp_m4_sights._sm.png,https://tarkov-market.com/item/aimpoint_lrp_mount_for_comp_m4_sights.,https://escapefromtarkov.fandom.com/wiki/Aimpoint_LRP_mount_for_CompM4_sights,https://cdn.tarkov-market.app/images/items/aimpoint_lrp_mount_for_comp_m4_sights._sm.png,https://cdn.tarkov-market.app/images/items/aimpoint_lrp_mount_for_comp_m4_sights._lg.png,5c7d55f52e221644f31bff6a,true,https://www.patreon.com/tarkov_market,Mounts,
2a2c3971-5d65-4cc2-b29c-3746dfda1d5b,TROY QARS 3.2 inch rail,false,true,Weapon_parts,"QARS 3.2""",25000,1676,25000,30019,Mechanic,939,₽,939,2022-10-11T11:17:50.115Z,1,0,-16.72,https://cdn.tarkov-market.app/images/items/troy_qars_3.2_inch_guide_sm.png,https://tarkov-market.com/item/troy_qars_3.2_inch_guide,https://escapefromtarkov.fandom.com/wiki/TROY_QARS_3.2_inch_rail,https://cdn.tarkov-market.app/images/items/troy_qars_3.2_inch_guide_sm.png,https://cdn.tarkov-market.app/images/items/troy_qars_3.2_inch_guide_lg.png,5b4736a986f774040571e998,true,https://www.patreon.com/tarkov_market,Mounts,
